datetime,acceleration_x,acceleration_y,acceleration_z,magnetic_x,magnetic_y,magnetic_z
2019-06-04T06:00:00Z,135,-1454,-1406,1487,12478,10995
2019-06-04T09:00:00Z,-2158,-691,-1965,764,10766,12124
2019-06-04T12:00:00Z,-853,-2283,-498,2810,11617,10707
2019-06-04T15:00:00Z,-1979,-1451,-1267,3949,7800,14042
2019-06-04T18:00:00Z,3,36,-2418,34,9708,13473
2019-06-04T21:00:00Z,-1261,-2098,-1040,-32,9310,13489
2019-06-05T00:00:00Z,-2050,-1776,-1226,1750,8647,13799
2019-06-05T03:00:00Z,-489,-450,-2428,-601,12170,10555
2019-06-05T06:00:00Z,-2203,490,-2194,723,4374,33
2019-06-05T09:00:00Z,556,-735,-1655,-1205,7978,14634
2019-06-05T12:00:00Z,-1723,-2066,-759,-1004,2562,193
2019-06-05T15:00:00Z,-1898,-1953,-941,2969,9220,13349
2019-06-05T18:00:00Z,-374,-31,-2515,459,10379,12562
2019-06-05T21:00:00Z,-1842,-1866,-1187,-518,9933,12996
2019-06-06T00:00:00Z,-2311,-1438,-1381,1519,8773,13699
2019-06-06T03:00:00Z,-237,-192,-2491,976,10447,12342
2019-06-06T06:00:00Z,-200,71,-2507,3979,8366,14577
2019-06-06T09:00:00Z,-1053,-2354,-345,720,12589,10300
2019-06-06T12:00:00Z,-1836,-1667,-1451,304,7818,14415
2019-06-06T15:00:00Z,8,-346,-2346,1418,9831,12822
2019-06-06T18:00:00Z,-342,-288,-2483,1099,11050,11861
2019-06-06T21:00:00Z,-741,314,-2636,-435,9424,13295
2019-06-07T00:00:00Z,-640,695,-2676,712,7783,14304
2019-06-07T03:00:00Z,-328,-1924,-1279,815,9158,13313
2019-06-07T06:00:00Z,-2379,-1301,-1466,1624,8661,13724
2019-06-07T09:00:00Z,-1849,-361,-2239,-290,10292,13035
2019-06-07T12:00:00Z,-472,2,-2397,1667,9962,13068
2019-06-07T15:00:00Z,-664,1473,-2535,937,16494,18887
2019-06-07T18:00:00Z,-677,660,-2656,1745,8361,14397
2019-06-07T21:00:00Z,-1386,-1909,-1332,-688,8179,14187
2019-06-08T00:00:00Z,-1376,-1929,-1323,-597,8212,14189
2019-06-08T03:00:00Z,-68,-456,-2339,696,11181,11703
2019-06-08T06:00:00Z,-165,-406,-2223,2495,2120,16431
2019-06-08T09:00:00Z,-1983,-885,-1852,537,4870,15961
2019-06-08T12:00:00Z,-2279,1226,-1836,5573,3022,15513
2019-06-08T15:00:00Z,-77,-1422,-1641,2514,10111,12632
2019-06-08T18:00:00Z,153,1199,-2475,-3198,-7256,23658
2019-06-08T21:00:00Z,227,-216,-2272,-111,9795,13072
2019-06-09T00:00:00Z,-31,-259,-2364,1731,9233,13394
2019-06-09T03:00:00Z,-1592,-2194,-899,8431,15675,22548
2019-06-09T06:00:00Z,-119,-1944,-1088,1366,11282,11561
2019-06-09T09:00:00Z,-735,80,-2667,492,10537,12336
2019-06-09T12:00:00Z,-2466,-932,-1664,2186,6667,14695
2019-06-09T15:00:00Z,-1571,460,-2467,5101,-1397,20049
2019-06-09T18:00:00Z,-602,614,-2661,-476,8274,14137
2019-06-09T21:00:00Z,-1330,-2095,-1050,-659,9567,13263
2019-06-10T00:00:00Z,-2089,-1703,-1285,1521,8460,13847
2019-06-10T03:00:00Z,-298,-365,-2420,-4509,-1570,5035
2019-06-10T06:00:00Z,-3485,1286,-103,1834,568,8933
2019-06-10T09:00:00Z,-375,279,-2487,-1198,9372,13264
2019-06-10T12:00:00Z,-1803,-414,-2272,1466,11507,11392
2019-06-10T15:00:00Z,-2362,-258,-1980,-2056,-320,3561
2019-06-10T18:00:00Z,288,-1580,-1343,1143,11702,8876
2019-06-10T21:00:00Z,-705,516,-2752,1159,8491,13698
2019-06-11T00:00:00Z,545,-943,-1710,-953,9069,13440
2019-06-11T03:00:00Z,-936,-2125,-1158,1458,9018,13303
2019-06-11T06:00:00Z,72,568,-2548,-1692,8126,13989
2019-06-11T09:00:00Z,381,-1156,-1452,-2,10814,12464
2019-06-11T12:00:00Z,-1202,-219,-2515,-5348,6779,13671
2019-06-11T15:00:00Z,-55,-987,-1931,1680,5784,15107
2019-06-11T18:00:00Z,-620,-2105,-924,1191,10123,12413
2019-06-11T21:00:00Z,78,319,-2473,-728,8692,13876
2019-06-12T00:00:00Z,259,-35,-2321,11,8661,13818
2019-06-12T03:00:00Z,-879,618,-2727,1125,8272,14002
2019-06-12T06:00:00Z,348,-1103,-1720,508,8805,9678
2019-06-12T09:00:00Z,-426,-167,-2454,5974,6079,14060
2019-06-12T12:00:00Z,-2036,-473,-2046,-24,9163,13856
2019-06-12T15:00:00Z,-2175,-1501,-1364,-1082,11781,10767
2019-06-12T18:00:00Z,-2049,-693,-2123,-1011,8502,13981
2019-06-12T21:00:00Z,-82,7,-2465,857,9369,13365
2019-06-13T00:00:00Z,182,103,-2393,-961,9370,13366
2019-06-13T03:00:00Z,-1452,-41,-2556,155,10255,12572
2019-06-13T06:00:00Z,306,-492,-2103,1303,8677,14084
2019-06-13T09:00:00Z,-836,-2243,-566,1793,11190,11847
2019-06-13T12:00:00Z,-1868,310,-2271,2040,8286,14315
2019-06-13T15:00:00Z,242,247,-2370,41,5206,15392
2019-06-13T18:00:00Z,-1386,491,-2594,-867,7600,14523
2019-06-13T21:00:00Z,-293,23,-2527,635,10078,12859
2019-06-14T00:00:00Z,103,138,-2425,-1681,9760,13036
2019-06-14T03:00:00Z,793,-456,-1787,-2491,9328,13242
2019-06-14T06:00:00Z,-479,-1895,-1341,-18277,12792,12317
2019-06-14T09:00:00Z,-2104,57,-2163,155,5830,15679
2019-06-14T12:00:00Z,550,-1135,-1405,-1628,9377,13477
2019-06-14T15:00:00Z,-2165,207,-2202,498,2800,16331
2019-06-14T18:00:00Z,-515,-1011,-2127,726,1124,14838
2019-06-14T21:00:00Z,104,134,-2411,-823,8960,13414
2019-06-15T00:00:00Z,-392,1024,-2599,-1966,8387,15769
2019-06-15T03:00:00Z,510,-1294,-1364,-598,12163,10570
2019-06-15T06:00:00Z,-828,1698,-2443,-2815,1977,16285
2019-06-15T09:00:00Z,-2017,-124,-2114,-180,4830,16029
2019-06-15T12:00:00Z,-1543,-943,-2035,-56,2677,16468
2019-06-15T15:00:00Z,320,-1259,-1501,-884,6648,14729
2019-06-15T18:00:00Z,-233,-2070,-871,-512,10625,12386
2019-06-15T21:00:00Z,-220,315,-2593,-2099,9432,13244
2019-06-16T00:00:00Z,-960,254,-2658,-238,9605,13136
2019-06-16T03:00:00Z,-2122,2365,-1863,2932,-3518,14649
2019-06-16T06:00:00Z,661,-29,-2044,-1675,7626,14548
2019-06-16T09:00:00Z,-1793,-1187,-1898,-1418,13043,8653
2019-06-16T12:00:00Z,561,-983,-1540,-1453,8615,14055
2019-06-16T15:00:00Z,-803,-1299,-1930,2225,1806,16475
2019-06-16T18:00:00Z,808,-210,-1858,-3287,9486,12897
2019-06-16T21:00:00Z,-1645,-1745,-1496,-2549,9293,13163
2019-06-17T00:00:00Z,-2015,-1515,-1612,-596,8704,13725
2019-06-17T03:00:00Z,-256,-93,-2533,-1578,11177,11610
2019-06-17T06:00:00Z,-663,-2280,-347,-750,12296,10917
2019-06-17T09:00:00Z,-343,-1211,-1847,-7532,5332,9431
2019-06-17T12:00:00Z,-95,1144,-2460,-1319,5448,15479
2019-06-17T15:00:00Z,-1617,-1103,-1930,-527,3340,16189
2019-06-17T18:00:00Z,-879,-2148,-920,624,9780,12929
2019-06-17T21:00:00Z,379,-1046,-1691,-126,8910,13793
2019-06-18T00:00:00Z,379,-1057,-1683,-238,8792,13855
2019-06-18T03:00:00Z,-959,-321,-2529,-1966,11424,11514
2019-06-18T06:00:00Z,321,1602,-2268,-1602,4506,14994
2019-06-18T09:00:00Z,637,-79,-1980,-1203,4082,16162
2019-06-18T12:00:00Z,-93,-720,-2089,-194,1837,16602
2019-06-18T15:00:00Z,-273,1395,-2511,-1651,4710,16012
2019-06-18T18:00:00Z,-1490,-406,-2413,-424,11364,11689
2019-06-18T21:00:00Z,-1342,-1992,-1237,-2495,9328,13288
2019-06-19T00:00:00Z,-1897,-1719,-1418,-317,8795,13760
2019-06-19T03:00:00Z,401,-1796,-673,-3001,10861,11622
2019-06-19T06:00:00Z,-917,-2151,-783,-175,10246,12866
2019-06-19T09:00:00Z,188,418,-2297,-2335,8702,13999
2019-06-19T12:00:00Z,145,-225,-2181,-1611,11472,12008
2019-06-19T15:00:00Z,-2084,-1100,-1684,-21,8035,14495
2019-06-19T18:00:00Z,-2136,-1438,-1520,-187,9582,13276
2019-06-19T21:00:00Z,113,-1588,-1313,-1221,8331,14089
2019-06-20T00:00:00Z,540,-881,-1683,-779,9611,13143
2019-06-20T03:00:00Z,9,-2049,-698,-455,12033,11091
2019-06-20T06:00:00Z,699,-340,-1825,-2443,10020,12807
2019-06-20T09:00:00Z,-2672,273,-1840,3933,4061,15549
2019-06-20T12:00:00Z,-24,-1690,-1175,-662,9005,13874
2019-06-20T15:00:00Z,-1348,-1878,-1311,-2440,8817,13676
2019-06-20T18:00:00Z,-152,-1897,-1017,-1962,9300,13465
2019-06-20T21:00:00Z,-626,-1953,-1247,192,8379,14070
2019-06-21T00:00:00Z,-690,-2052,-1088,-1814,8834,13673
2019-06-21T03:00:00Z,217,-1733,-1108,-1343,9878,12852
2019-06-21T06:00:00Z,-1786,-1602,-1517,-1471,8657,13891
2019-06-21T09:00:00Z,-939,319,-2558,-1081,9194,13594
2019-06-21T12:00:00Z,-1046,-2189,-653,-2240,11028,12070
2019-06-21T15:00:00Z,-1527,90,-2561,-934,9052,13404
2019-06-21T18:00:00Z,-1722,115,-2467,-806,8084,14185
2019-06-21T21:00:00Z,-216,-2184,-646,-793,11420,11342
2019-06-22T00:00:00Z,-579,-2033,-1101,-202,9113,13540
2019-06-22T03:00:00Z,612,-1283,-1257,-1431,12002,10751
2019-06-22T06:00:00Z,-1248,-2079,-1060,-919,9582,13473
2019-06-22T09:00:00Z,-1810,-329,-2214,-94,565,16681
2019-06-22T12:00:00Z,-323,608,-2502,-2984,8072,14166
2019-06-22T15:00:00Z,664,608,-2172,-1099,3169,16179
2019-06-22T18:00:00Z,-1737,-1169,-1921,-3070,10122,12569
2019-06-22T21:00:00Z,-1470,18,-2510,-2220,8390,13906
2019-06-23T00:00:00Z,-1719,155,-2461,-721,7881,14375
2019-06-23T03:00:00Z,-808,-1322,-1987,1790,6251,25931
2019-06-23T06:00:00Z,-1897,-1608,-1278,-760,9889,13117
2019-06-23T09:00:00Z,-501,1050,-2447,-2621,5826,15445
2019-06-23T12:00:00Z,506,127,-2172,-2995,9563,13088
2019-06-23T15:00:00Z,-1894,-1140,-1831,-345,5871,15422
2019-06-23T18:00:00Z,-1658,-1802,-1338,12,8159,14320
2019-06-23T21:00:00Z,-1685,-1660,-1504,-349,7469,14655
2019-06-24T00:00:00Z,-1484,-1713,-1532,-2057,7799,14310
2019-06-24T03:00:00Z,-1625,-1907,-1292,1082,3870,-313
2019-06-24T06:00:00Z,-2464,-308,-1840,2242,3911,15886
2019-06-24T09:00:00Z,-2070,-1532,-1246,-393,11471,11862
2019-06-24T12:00:00Z,-2377,-158,-1695,3145,6617,15093
2019-06-24T15:00:00Z,233,1534,-2353,479,1547,15559
2019-06-24T18:00:00Z,-1492,-211,-2424,-1573,10017,13063
2019-06-24T21:00:00Z,-540,503,-2605,-2313,8685,13824
2019-06-25T00:00:00Z,87,1471,-2437,-3274,4398,15686
2019-06-25T03:00:00Z,-1404,-2284,-607,3144,8791,8383
2019-06-25T06:00:00Z,-1617,-574,-2185,-1585,10803,12445
2019-06-25T09:00:00Z,-1825,-526,-2080,-107,10732,12737
2019-06-25T12:00:00Z,262,-1325,-1386,-460,8747,14101
2019-06-25T15:00:00Z,-799,-1474,-1758,2301,6743,15174
2019-06-25T18:00:00Z,-1961,-548,-2108,-1253,6997,15021
2019-06-25T21:00:00Z,-1735,-510,-2262,-2342,8628,13880
2019-06-26T00:00:00Z,-1880,-277,-2278,-997,8641,14036
2019-06-26T03:00:00Z,-1385,-2391,-152,248,12790,10001
2019-06-26T06:00:00Z,-893,822,-2549,-990,6932,15067
2019-06-26T09:00:00Z,-2175,-1242,-1467,299,10224,13073
2019-06-26T12:00:00Z,467,-1601,-728,-2071,12399,11178
2019-06-26T15:00:00Z,134,-454,-2138,633,10473,12673
2019-06-26T18:00:00Z,-1842,-1062,-1923,-751,11724,10912
2019-06-26T21:00:00Z,-2016,-1389,-1578,-511,8559,14097
2019-06-27T00:00:00Z,-2034,-1347,-1620,-309,8092,14321
2019-06-27T03:00:00Z,-567,-2317,-278,-484,12286,10633
2019-06-27T06:00:00Z,57,-240,-2204,-779,11094,12210
2019-06-27T09:00:00Z,-1953,-1751,-1257,-882,11123,12226
2019-06-27T12:00:00Z,-1992,-1565,-1146,-625,11751,11646
2019-06-27T15:00:00Z,-1338,-2303,-278,-149,12482,10661
2019-06-27T18:00:00Z,737,-936,-1414,-2254,11447,11554
2019-06-27T21:00:00Z,-2118,-1037,-1772,-108,7591,14677
2019-06-28T00:00:00Z,-2035,-1227,-1703,-464,7877,14492
2019-06-28T03:00:00Z,968,-76,-1754,-6427,13177,15301
2019-06-28T06:00:00Z,-1002,2473,-2069,-229,-2184,16621
2019-06-28T09:00:00Z,-1491,-233,-2317,-737,10717,12648
2019-06-28T12:00:00Z,-1568,-1579,-1495,-4,8100,15030
2019-06-28T15:00:00Z,-1965,-983,-1737,298,5747,15749
2019-06-28T18:00:00Z,-1617,-69,-2392,-612,9463,13399
2019-06-28T21:00:00Z,-1898,-708,-2040,-1825,8683,13984
2019-06-29T00:00:00Z,-2141,-241,-2110,464,8543,14052
2019-06-29T03:00:00Z,-2132,-848,-1933,-337,9833,13246
2019-06-29T06:00:00Z,643,-1223,-1112,-1888,11604,12118
2019-06-29T09:00:00Z,-466,131,-2480,-432,9879,12737
2019-06-29T12:00:00Z,-1144,761,-2554,-3051,5615,15412
2019-06-29T15:00:00Z,-955,288,-2591,-1095,9326,13523
2019-06-29T18:00:00Z,-2212,-577,-1964,331,6427,15223
2019-06-29T21:00:00Z,-87,261,-2441,498,8566,14082
2019-06-30T00:00:00Z,-551,692,-2621,-1339,7896,14368
2019-06-30T03:00:00Z,345,-1344,-1430,88,12361,10684
2019-06-30T06:00:00Z,-393,-1686,-1281,185,7843,14631
2019-06-30T09:00:00Z,172,-705,-2014,699,8995,13948
2019-06-30T12:00:00Z,-1354,-269,-2364,-3087,9273,13451
2019-06-30T15:00:00Z,-608,-2078,-729,835,10888,12436
2019-06-30T18:00:00Z,-2264,-1064,-1620,578,9641,13329
2019-06-30T21:00:00Z,-643,553,-2615,-1527,8522,14054
2019-07-01T00:00:00Z,-962,493,-2630,-24,8714,13865
2019-07-01T03:00:00Z,-1998,-231,-2235,-84,8664,14021
2019-07-01T06:00:00Z,-2041,-1642,-1256,-341,10620,12616
2019-07-01T09:00:00Z,-1838,-1703,-1195,1143,8605,14157
2019-07-01T12:00:00Z,-158,1426,-2313,-6095,3396,15164
2019-07-01T15:00:00Z,24,-222,-2292,-1407,11336,11856
2019-07-01T18:00:00Z,-104,-2036,-695,-2277,12150,12956
2019-07-01T21:00:00Z,-851,530,-2608,-995,8470,14105
2019-07-02T00:00:00Z,-640,634,-2695,-1156,8183,14055
2019-07-02T03:00:00Z,-1262,630,-2640,-857,7320,14540
2019-07-02T06:00:00Z,70,952,-2474,-3130,6771,14790
2019-07-02T09:00:00Z,485,-534,-1841,-415,7282,14950
2019-07-02T12:00:00Z,-1909,-1546,-1488,-1587,10337,12669
2019-07-02T15:00:00Z,-904,-2158,-760,-377,10357,12794
2019-07-02T18:00:00Z,-268,-1637,-1458,-2943,1442,15508
2019-07-02T21:00:00Z,-389,682,-2598,-1671,8026,14274
2019-07-03T00:00:00Z,-675,339,-2643,-2515,9198,13320
2019-07-03T03:00:00Z,-1686,-152,-2420,-1034,9342,13359
2019-07-03T06:00:00Z,337,1422,-2304,-2443,3658,16036
2019-07-03T09:00:00Z,-806,529,-2477,-159,8649,14219
2019-07-03T12:00:00Z,-1536,288,-2449,-1379,7308,14746
2019-07-03T15:00:00Z,-1952,-1443,-1557,962,6965,15120
2019-07-03T18:00:00Z,-630,-1992,-1064,-1191,9028,13663
2019-07-03T21:00:00Z,-996,423,-2622,-1987,8427,13893
2019-07-04T00:00:00Z,-1715,468,-2472,186,7240,14764
2019-07-04T03:00:00Z,-2165,-1625,-1283,1240,8652,13547
2019-07-04T06:00:00Z,-1232,-91,-2470,-4879,7613,13380
2019-07-04T09:00:00Z,706,-242,-1879,-2130,8668,13930
2019-07-04T12:00:00Z,-1969,-805,-1994,-1136,9114,13678
2019-07-04T15:00:00Z,-2075,-159,-2121,169,6621,15269
2019-07-04T18:00:00Z,-423,641,-2609,-65,7876,14525
2019-07-04T21:00:00Z,-1433,-1758,-1469,-1819,7851,14358
2019-07-05T00:00:00Z,-1411,-1762,-1483,-500,7134,14835
2019-07-05T03:00:00Z,-16,-2104,-399,-2044,12035,10801
2019-07-05T06:00:00Z,616,-135,-1982,-2563,9692,13102
2019-07-05T09:00:00Z,400,1360,-2329,-1876,3508,16064
2019-07-05T12:00:00Z,151,752,-2351,-1520,7032,14991
2019-07-05T15:00:00Z,24,-1837,-983,31,11130,12031
2019-07-05T18:00:00Z,-1593,117,-2443,-819,8610,14110
2019-07-05T21:00:00Z,-503,599,-2615,-1705,8352,14101
2019-07-06T00:00:00Z,-1181,600,-2615,-387,7874,14411
2019-07-06T03:00:00Z,-2384,-812,-1766,1066,9516,13436
2019-07-06T06:00:00Z,259,951,-2344,-1811,5665,15636
2019-07-06T09:00:00Z,-1727,-1650,-1335,-702,9122,13906
2019-07-06T12:00:00Z,533,-786,-1684,-1318,11515,11681
2019-07-06T15:00:00Z,-1288,-2288,-214,347,12665,10452
2019-07-06T18:00:00Z,-1457,-519,-2407,-2728,-14262,-543
2019-07-06T21:00:00Z,-114,644,-2537,-1923,8136,14159
2019-07-07T00:00:00Z,11,600,-2511,-1622,8087,14211
2019-07-07T03:00:00Z,502,-1047,-1592,-1021,14423,14228
2019-07-07T06:00:00Z,-845,499,-2620,-1780,8265,14135
2019-07-07T09:00:00Z,-1237,-2243,-406,670,11939,11394
2019-07-07T12:00:00Z,-1990,-235,-2156,-133,8046,14444
2019-07-07T15:00:00Z,-2456,31,-1885,3767,-348,16190
2019-07-07T18:00:00Z,-1136,-2235,-662,-1911,11121,11935
2019-07-07T21:00:00Z,-847,352,-2625,-2354,8911,13616
2019-07-08T00:00:00Z,-925,451,-2641,-2179,8407,13959
2019-07-08T03:00:00Z,-1337,-2332,-443,13,11902,11367
2019-07-08T06:00:00Z,-573,713,-2568,1877,9217,14039
2019-07-08T09:00:00Z,-956,1521,-2486,-2522,2511,16314
2019-07-08T12:00:00Z,-1826,382,-2350,-774,5135,15805
2019-07-08T15:00:00Z,-2410,-74,-1954,2585,4916,16029
2019-07-08T18:00:00Z,75,492,-2441,-2608,8646,13795
2019-07-08T21:00:00Z,-2045,-1267,-1720,-241,7680,14507
2019-07-09T00:00:00Z,-2016,-1309,-1697,-339,7947,14375
2019-07-09T03:00:00Z,-2062,-1112,-1825,-831,8704,13873
2019-07-09T06:00:00Z,-1649,495,-2450,-62,6999,14964
2019-07-09T09:00:00Z,644,-762,-1619,-1770,11281,11876
2019-07-09T12:00:00Z,192,581,-2362,-4003,8484,13704
2019-07-09T15:00:00Z,466,619,-2293,-2642,7487,14573
2019-07-09T18:00:00Z,-1965,-682,-2075,-2097,3709,13645
2019-07-09T21:00:00Z,-1852,-1296,-1752,-2159,8796,13726
2019-07-10T00:00:00Z,-2304,-1381,-1396,1294,8889,13291
2019-07-10T03:00:00Z,-1905,-1410,-1647,-1914,9578,13143
2019-07-10T06:00:00Z,-46,1689,-2329,-8159,3775,17203
2019-07-10T09:00:00Z,-1448,-2082,-852,269,10158,13019
2019-07-10T12:00:00Z,-180,-21,-2347,-995,1105,5932
2019-07-10T15:00:00Z,-355,-2190,-469,-427,11891,11192
2019-07-10T18:00:00Z,603,-1266,-1154,-2485,9930,12837
2019-07-10T21:00:00Z,-2066,-1179,-1783,-140,7382,14685
2019-07-11T00:00:00Z,-2388,-4,-2050,1780,5479,15393
2019-07-11T03:00:00Z,-2269,-1158,-1625,405,9030,13664
2019-07-11T06:00:00Z,-1311,-484,-2306,-1347,11638,11507
2019-07-11T09:00:00Z,-1599,778,-2334,89,5747,15701
2019-07-11T12:00:00Z,-1401,278,-2484,-1969,7217,14678
2019-07-11T15:00:00Z,663,-1097,-1323,-2232,9605,13245
2019-07-11T18:00:00Z,-611,927,-2613,-1572,6788,14974
2019-07-11T21:00:00Z,-1758,-1493,-1638,-1822,8180,14132
2019-07-12T00:00:00Z,-2065,-1273,-1694,-567,8349,14109
2019-07-12T03:00:00Z,-1951,-1207,-1788,-1606,10511,13784
2019-07-12T06:00:00Z,-1605,1001,-2458,-169,4266,15947
2019-07-12T09:00:00Z,-143,303,-2496,-2174,9545,13239
2019-07-12T12:00:00Z,-1991,-633,-2029,609,10959,12417
2019-07-12T15:00:00Z,-1924,-1186,-1740,604,5608,15609
2019-07-12T18:00:00Z,-12,-2135,-217,-1041,13113,9588
2019-07-12T21:00:00Z,253,-114,-2263,-12,9023,13644
2019-07-13T00:00:00Z,440,1,-2206,-1228,8829,13840
2019-07-13T03:00:00Z,208,-218,-2256,-50,9843,13127
2019-07-13T06:00:00Z,-2276,-557,-1946,1399,3929,15994
2019-07-13T09:00:00Z,-1889,-2052,-553,400,12346,10842
2019-07-13T12:00:00Z,-1106,-1979,-1097,-644,8570,14412
2019-07-13T15:00:00Z,561,-567,-1844,-1481,10570,12282
2019-07-13T18:00:00Z,-1301,187,-2539,-623,9454,13413
2019-07-13T21:00:00Z,-2195,-1096,-1754,-5,8315,14096
2019-07-14T00:00:00Z,-2005,-771,-2072,-1327,8669,13848
2019-07-14T03:00:00Z,-1790,-624,-2233,-2479,8387,13718
2019-07-14T06:00:00Z,-1812,-1481,-1555,3227,6287,15073
2019-07-14T09:00:00Z,-167,523,-2523,-1095,8847,13836
2019-07-14T12:00:00Z,-1197,1098,-2482,863,5617,15649
2019-07-14T15:00:00Z,-2402,-168,-1902,2364,7146,13706
2019-07-14T18:00:00Z,-1744,345,-2436,-578,6837,14935
2019-07-14T21:00:00Z,-2046,-596,-2091,-724,8505,13998
2019-07-15T00:00:00Z,-1969,-2029,-919,-851,11792,11049
2019-07-15T03:00:00Z,-2093,-1088,-1847,-937,10013,12814
2019-07-15T06:00:00Z,446,1055,-2345,1363,708,5558
2019-07-15T09:00:00Z,652,553,-2166,-3405,7434,14387
2019-07-15T12:00:00Z,-2200,-1452,-1301,735,10078,12964
2019-07-15T15:00:00Z,-2348,-1323,-1405,1963,8331,14042
2019-07-15T18:00:00Z,-135,1503,-2477,-139,1914,15177
2019-07-15T21:00:00Z,-1924,-1133,-1883,-1899,8835,13703
2019-07-16T00:00:00Z,-2096,-646,-2051,-663,7304,14673
2019-07-16T03:00:00Z,-1917,-1006,-1988,-1872,9121,13408
2019-07-16T06:00:00Z,-1918,-1185,-1764,-1604,8651,14021
2019-07-16T09:00:00Z,103,390,-2415,-2876,9195,13382
2019-07-16T12:00:00Z,-1224,-2321,-297,-506,12322,10836
2019-07-16T15:00:00Z,800,133,-1991,-1887,8886,15285
2019-07-16T18:00:00Z,627,-881,-1582,-1876,12226,10729
2019-07-16T21:00:00Z,13,502,-2511,-1826,8290,14012
2019-07-17T00:00:00Z,-70,657,-2550,-2826,8058,14068
2019-07-17T03:00:00Z,297,805,-2424,-3544,7355,14289
2019-07-17T06:00:00Z,-74,1383,-2345,-2237,4345,16539
2019-07-17T09:00:00Z,658,-1246,-1096,-2158,11697,11371
2019-07-17T12:00:00Z,-2291,-1185,-1454,1273,9129,13568
2019-07-17T15:00:00Z,-1734,-957,-1933,318,3342,16417
2019-07-17T18:00:00Z,-2075,-1823,-1029,396,10946,12199
2019-07-17T21:00:00Z,-1906,-1330,-1733,-1203,8016,14438
2019-07-18T00:00:00Z,-1589,-1686,-1518,-2922,9169,13307
2019-07-18T03:00:00Z,-1649,-1458,-1731,-2670,8267,13964
2019-07-18T06:00:00Z,47,694,-2406,-2648,7810,14499
2019-07-18T09:00:00Z,-1464,1257,-2410,-3197,1232,16635
2019-07-18T12:00:00Z,-614,-2318,-236,-2229,12176,10500
2019-07-18T15:00:00Z,-1594,-1640,-1500,-1915,8251,14155
2019-07-18T18:00:00Z,-2485,-1265,-1332,3170,4917,3191
2019-07-18T21:00:00Z,-1336,-239,-2463,-3410,8989,13358
2019-07-19T00:00:00Z,-1259,121,-2573,-2099,8909,13684
2019-07-19T03:00:00Z,-1447,-340,-2431,-3119,9132,13267
2019-07-19T06:00:00Z,-1515,-1877,-1167,-1657,9669,13407
2019-07-19T09:00:00Z,-868,-1750,-1456,-2209,6778,15018
2019-07-19T12:00:00Z,483,-1159,-1423,-2644,6966,14834
2019-07-19T15:00:00Z,-67,1229,-2470,-5101,6280,14442
2019-07-19T18:00:00Z,-1811,-399,-2265,-1654,8255,14175
2019-07-19T21:00:00Z,417,314,-2312,-3482,9217,13084
2019-07-20T00:00:00Z,210,233,-2394,-1487,9129,13571
2019-07-20T03:00:00Z,-223,330,-2556,-2347,9491,13231
2019-07-20T06:00:00Z,-1676,-565,-2210,-2734,7971,14124
2019-07-20T09:00:00Z,-531,-2181,-575,-2155,10894,12054
2019-07-20T12:00:00Z,-1205,-2103,-897,1780,9901,13863
2019-07-20T15:00:00Z,-1049,-2259,-594,-826,11159,12059
2019-07-20T18:00:00Z,-1830,-1916,-1082,-1843,11630,11375
2019-07-20T21:00:00Z,406,422,-2322,-3133,8662,13649
2019-07-21T00:00:00Z,125,191,-2416,-877,9222,13653
2019-07-21T03:00:00Z,887,-678,-1549,-3024,9845,12707
2019-07-21T06:00:00Z,-1173,140,-2527,-2407,8807,13848
2019-07-21T09:00:00Z,-630,284,-2560,-138,9561,13491
2019-07-21T12:00:00Z,-164,87,-2446,-4946,9006,11682
2019-07-21T15:00:00Z,146,-1921,-651,-544,12365,10764
2019-07-21T18:00:00Z,-1040,-2199,-836,-2757,10434,12363
2019-07-21T21:00:00Z,-1573,-1538,-1687,-2772,7937,14149
2019-07-22T00:00:00Z,-1703,-1550,-1627,-1236,7424,14625
2019-07-22T03:00:00Z,-1513,-1393,-1830,-3156,7060,14618
2019-07-22T06:00:00Z,481,548,-2230,-1942,7800,15171
2019-07-22T09:00:00Z,-1771,49,-2339,-903,7529,14709
2019-07-22T12:00:00Z,379,-1437,-1219,570,11358,12593
2019-07-22T15:00:00Z,-144,-129,-2391,-1931,11139,11846
2019-07-22T18:00:00Z,248,150,-2335,-1065,12127,17088
2019-07-22T21:00:00Z,-680,397,-2614,-1720,9035,13660
2019-07-23T00:00:00Z,58,513,-2491,-1330,8228,14194
2019-07-23T03:00:00Z,-251,801,-2589,-2629,7521,14449
2019-07-23T06:00:00Z,-1096,69,-2519,-5419,8701,14178
2019-07-23T09:00:00Z,-432,-1683,-1418,-7524,4184,15807
2019-07-23T12:00:00Z,-1358,245,-2468,-1624,8004,14423
2019-07-23T15:00:00Z,199,932,-2358,-7131,6245,13757
2019-07-23T18:00:00Z,-1425,-1862,-1341,-1241,8286,14196
2019-07-23T21:00:00Z,-117,401,-2512,-1193,8950,13710
2019-07-24T00:00:00Z,-264,429,-2568,-3362,9004,13366
2019-07-24T03:00:00Z,-96,200,-2494,-1513,10023,12990
2019-07-24T06:00:00Z,-1719,-541,-2238,-2680,7818,14330
2019-07-24T09:00:00Z,381,-321,-2065,-1039,10365,12689
2019-07-24T12:00:00Z,-1394,-439,-2321,-2870,10030,12887
